author_id,author,source,paper_count,total_citations,degree,pagerank,neighbors
A5040213636,Adel Elomri,openalex,1,1,4,0.00042065409961066413,4
A5031078978,Sritrusta Sukaridhoto,openalex,1,0,4,0.00042065409961066413,4
A5050024175,Rizqi Putri Nourma Budiarti,openalex,1,0,4,0.00042065409961066413,4
A5004220539,Sina Mirzaye Shirkoohi,openalex,1,7,1,0.00042065409961066413,1
A5050801056,Juan Gabriel Vanegas-López,openalex,1,0,2,0.00042065409961066413,2
A5044671587,Jingfeng Yang,openalex,1,0,4,0.00042065409961066413,4
A5017213869,Ouiem Bchir,openalex,1,0,2,0.00042065409961066413,2
A5101599604,Ana Mendes,openalex,1,0,4,0.00042065409961066413,4
A5075130564,Xiaorui CHEN,openalex,1,0,2,0.00042065409961066413,2
A5103056576,Jiaquan Liu,openalex,1,11,2,0.00042065409961066413,2
A5100391999,Wei Wang,openalex,1,11,2,0.00042065409961066413,2
A5100994648,Hui Peng,openalex,1,0,2,0.00042065409961066413,2
A5100872471,Jinlong Song,openalex,1,0,2,0.00042065409961066413,2
A5032910989,Yeh-Cheng Chen,openalex,1,0,2,0.00042065409961066413,2
A5119137542,Xue Rao,openalex,1,0,1,0.00042065409961066413,1
A5003547803,Diego Alejandro López-Cadavid,openalex,1,0,2,0.00042065409961066413,2
A5053503335,Marcela Souto Castro,openalex,1,0,4,0.00042065409961066413,4
A5125088773,Carlos Andrés Pérez-Aguirre,openalex,1,0,2,0.00042065409961066413,2
A5068752120,Tiago Pinho,openalex,1,0,4,0.00042065409961066413,4
A5107642990,Nasser Adil,openalex,1,0,2,0.00042065409961066413,2
A5080059077,Shengpei Zhou,openalex,1,0,4,0.00042065409961066413,4
A5023816347,Nanfeng Zhang,openalex,1,0,4,0.00042065409961066413,4
A5102509080,Qin Duan,openalex,1,0,4,0.00042065409961066413,4
A5045223236,Jinchao Xiao,openalex,1,0,4,0.00042065409961066413,4
A5102026824,Hongzhen Zhang,openalex,1,1,1,0.00042065409961066413,1
A5107453845,Ouzayd Fatima,openalex,1,0,2,0.00042065409961066413,2
A5100604164,Zhaohui Liu,openalex,1,0,1,0.00042065409961066413,1
A5107608227,Ech-Cheikh Hamid,openalex,1,0,2,0.00042065409961066413,2
A5010212844,Jonathan Nii Barnor Barnor,openalex,1,0,2,0.00042065409961066413,2
A5117298135,Issaku Abdul-Hafiz,openalex,1,0,2,0.00042065409961066413,2
A5088003816,Laoucine Kerbache,openalex,1,1,4,0.00042065409961066413,4
A5039674924,Delipiter Lase,openalex,1,0,4,0.00042065409961066413,4
A5036058188,Yingtong Wang,openalex,1,3,2,0.00042065409961066413,2
A5044639048,Eley Suzana Kasim,openalex,1,0,2,0.00042065409961066413,2
A5125273336,Yuhan Liu,openalex,1,0,2,0.00042065409961066413,2
A5100406178,Changhee Lee,openalex,1,0,2,0.00042065409961066413,2
A5100701846,Yuxia Kong,openalex,1,8,2,0.00042065409961066413,2
A5061701692,Naif Alsagr,openalex,1,5,2,0.00042065409961066413,2
A5004532070,Javier de Andrés Suárez,openalex,1,0,1,0.00042065409961066413,1
A5020826526,Craig Wilson,openalex,1,3,4,0.00042065409961066413,4
A5125260542,Xiangzheng Deng,openalex,1,0,2,0.00042065409961066413,2
A5022175222,Nur Aima Shafie,openalex,1,0,2,0.00042065409961066413,2
A5122553626,Lu Wang,openalex,1,0,1,0.00042065409961066413,1
A5088852134,Gady Jacoby,openalex,1,3,4,0.00042065409961066413,4
A5102026192,Yi Qiu,openalex,1,0,2,0.00042065409961066413,2
A5061240019,Zhaozhe Zhang,openalex,1,0,1,0.00042065409961066413,1
A5045322058,İlhan Öztürk,openalex,1,5,2,0.00042065409961066413,2
A5038842727,Sara Arezki,openalex,1,32,2,0.00042065409961066413,2
A5100696967,Jia Wang,openalex,1,0,2,0.00042065409961066413,2
A5100773433,Zhenyu Wu,openalex,1,3,4,0.00042065409961066413,4
A5122623636,Na Li,openalex,1,0,1,0.00042065409961066413,1
A5017819719,Yan Yuan,openalex,1,1,2,0.00042065409961066413,2
A5101293402,Lu-Ying Wen,openalex,1,0,2,0.00042065409961066413,2
A5051324930,Subash Sasidharan,openalex,1,3,1,0.00042065409961066413,1
A5003204404,María do Rosário Cabrita,openalex,1,0,4,0.00042065409961066413,4
A5064297795,César A. Hidalgo,openalex,1,0,1,0.00042065409961066413,1
A5010911638,Rundong Liao,openalex,1,1,1,0.00042065409961066413,1
A5088317335,L Wang,openalex,1,0,2,0.00042065409961066413,2
A5027244342,Jian Chai,openalex,1,0,2,0.00042065409961066413,2
A5057766675,Min-Seop Sim,openalex,1,0,2,0.00042065409961066413,2
A5001376724,Sidra Sohail,openalex,1,5,2,0.00042065409961066413,2
A5065739688,Jialan Ma,openalex,1,1,2,0.00042065409961066413,2
A5076794031,Xuan Jiang,openalex,1,1,2,0.00042065409961066413,2
A5032834464,Ketan Reddy,openalex,1,3,1,0.00042065409961066413,1
A5077893525,A. Heri Iswanto,openalex,1,0,4,0.00042065409961066413,4
A5047033375,Ziguang Lu,openalex,1,0,2,0.00042065409961066413,2
A5033887240,Sid Suntrayuth,openalex,1,8,2,0.00042065409961066413,2
A5022801299,Erni Febrina Harahap,openalex,1,0,4,0.00042065409961066413,4
A5043192734,Rufei Wang,openalex,1,5,6,0.0004206540996106641,6
A5013688635,Jifang Pei,openalex,1,5,6,0.0004206540996106641,6
A5076240419,Ying Zhao,openalex,1,2,8,0.0004206540996106641,8
A5112842135,Xiangrui Chao,openalex,1,77,3,0.0004206540996106641,3
A5073973267,Gang Kou,openalex,1,77,3,0.0004206540996106641,3
A5040384469,Jui-Chan Huang,openalex,1,19,3,0.0004206540996106641,3
A5100578562,Minna He,openalex,1,3,8,0.0004206540996106641,8
A5027924825,Yulin Huang,openalex,1,5,6,0.0004206540996106641,6
A5087427873,Yu-Shen Liang,openalex,1,19,3,0.0004206540996106641,3
A5101816362,Chunyan Peng,openalex,1,2,8,0.0004206540996106641,8
A5064317594,Tung-Chun Chen,openalex,1,19,3,0.0004206540996106641,3
A5100660972,Jianyu Yang,openalex,1,5,6,0.0004206540996106641,6
A5002411256,A. V. Kargina,openalex,1,2,3,0.0004206540996106641,3
A5100343725,Yin Zhang,openalex,1,5,6,0.0004206540996106641,6
A5021009080,Po‐Sheng Ko,openalex,1,19,3,0.0004206540996106641,3
A5058380196,Jiali Zheng,openalex,1,3,8,0.0004206540996106641,8
A5019580006,Fawaz E. Alsaadi,openalex,1,77,3,0.0004206540996106641,3
A5026843046,Weibo Huo,openalex,1,5,6,0.0004206540996106641,6
A5048082060,Fanyun Xu,openalex,1,5,6,0.0004206540996106641,6
A5003717424,E. Yu. Kolokolova,openalex,1,2,3,0.0004206540996106641,3
A5091749361,В И Прусова,openalex,1,2,3,0.0004206540996106641,3
A5039086738,Yi Peng,openalex,1,77,3,0.0004206540996106641,3
A5076665656,Маргарита Анатольевна Жидкова,openalex,1,2,3,0.0004206540996106641,3
A5074142139,M. C. Remany,openalex,1,0,3,0.0004206540996106641,3
A5074158275,Md Amiruzzaman,openalex,1,5,3,0.0004206540996106641,3
A5103937062,S. Ananda Kumar,openalex,1,26,8,0.0004206540996106641,8
A5055804958,Ajay Kumar,openalex,1,26,8,0.0004206540996106641,8
A5071456183,Kumar Abhishek,openalex,1,26,8,0.0004206540996106641,8
A5032529993,Muhammad Rukunuddin Ghalib,openalex,1,26,8,0.0004206540996106641,8
A5091449753,Pranav Nerurkar,openalex,1,26,8,0.0004206540996106641,8
A5015262706,Sunil Bhirud,openalex,1,26,8,0.0004206540996106641,8
A5000876574,Waleed S. Alnumay,openalex,1,26,8,0.0004206540996106641,8
A5091246326,Pushpita Chatterjee,openalex,1,26,8,0.0004206540996106641,8
A5018796255,Hafizah Mansor,openalex,1,5,3,0.0004206540996106641,3
A5018257276,Uttam Ghosh,openalex,1,26,8,0.0004206540996106641,8
A5110377071,Jurong Yang,openalex,1,4,3,0.0004206540996106641,3
A5101038183,Yonghong Zhao,openalex,1,4,3,0.0004206540996106641,3
A5004651215,Lili Wan,openalex,1,4,3,0.0004206540996106641,3
A5114585232,Hua Chen,openalex,1,4,3,0.0004206540996106641,3
A5013110625,Leena Wanganoo,openalex,1,26,3,0.0004206540996106641,3
A5055762814,Xuzhao Chen,openalex,1,2,6,0.0004206540996106641,6
A5046714160,Yong Wang,openalex,1,6,3,0.0004206540996106641,3
A5032078923,Houhao Ye,openalex,1,2,6,0.0004206540996106641,6
A5064108426,Juliana Lira Heringer Ferreira,openalex,1,4,3,0.0004206540996106641,3
A5035589354,Mariana Rampinelli Fernandes,openalex,1,4,3,0.0004206540996106641,3
A5069245113,Clebeson Canuto dos Santos,openalex,1,4,3,0.0004206540996106641,3
A5090798206,Raquel Frizera Vassallo,openalex,1,4,3,0.0004206540996106641,3
A5100600528,Jie Wu,openalex,1,2,6,0.0004206540996106641,6
A5047344828,Zhihui Lu,openalex,1,2,6,0.0004206540996106641,6
A5101422557,Yajing Xu,openalex,1,2,6,0.0004206540996106641,6
A5109534048,Junxiong Lin,openalex,1,2,6,0.0004206540996106641,6
A5016054994,Chiyuan Zhang,openalex,1,8,3,0.0004206540996106641,3
A5046767772,Zhang Hong-chun,openalex,1,8,3,0.0004206540996106641,3
A5067173943,Tong Pu,openalex,1,8,3,0.0004206540996106641,3
A5111868839,Jun Pan,openalex,1,8,3,0.0004206540996106641,3
A5088281329,Alex C. Wiedenhoeft,openalex,1,97,3,0.0004206540996106641,3
A5064934524,Prabu Ravindran,openalex,1,97,3,0.0004206540996106641,3
A5066931723,Biranchi Prasad Panda,openalex,1,26,3,0.0004206540996106641,3
A5100753455,Rajesh Tripathi,openalex,1,26,3,0.0004206540996106641,3
A5085538462,Vinod Kumar Shukla,openalex,1,26,3,0.0004206540996106641,3
A5100339933,Bing Liu,openalex,1,2,8,0.0004206540996106641,8
A5068044086,Rizal Mohd Nor,openalex,1,5,3,0.0004206540996106641,3
A5064390855,Asif Bhat,openalex,1,5,3,0.0004206540996106641,3
A5113115080,Xiaoqing Hou,openalex,1,3,8,0.0004206540996106641,8
A5101559688,Anup Mandal,openalex,1,0,3,0.0004206540996106641,3
A5120049654,V Shanmuga Arasu,openalex,1,0,3,0.0004206540996106641,3
A5101686039,Peng Xu,openalex,1,0,3,0.0004206540996106641,3
A5102905804,Fang Qin,openalex,1,0,3,0.0004206540996106641,3
A5063402738,Weijia Zeng,openalex,1,0,3,0.0004206540996106641,3
A5100722609,Lin Li,openalex,1,0,3,0.0004206540996106641,3
A5089718650,Daly Cyriac,openalex,1,0,3,0.0004206540996106641,3
A5007044119,Junghye Lee,openalex,1,0,3,0.0004206540996106641,3
A5087200373,Suhyeon Kim,openalex,1,0,3,0.0004206540996106641,3
A5100379628,Ziyuan Wang,openalex,1,16,3,0.0004206540996106641,3
A5009471362,Dain Yap Liffman,openalex,1,16,3,0.0004206540996106641,3
A5057368099,Dileban Karunamoorthy,openalex,1,16,3,0.0004206540996106641,3
A5100679244,Jie Li,openalex,1,3,3,0.0004206540996106641,3
A5005140412,Ermyas Abebe,openalex,1,16,3,0.0004206540996106641,3
A5075647100,Yi Cui,openalex,1,3,3,0.0004206540996106641,3
A5031739856,Dong-Cheol Lim,openalex,1,0,3,0.0004206540996106641,3
A5102847194,Yi Shi,openalex,1,3,3,0.0004206540996106641,3
A5024641691,Meng Gu,openalex,1,3,3,0.0004206540996106641,3
A5054450478,Wonho Sohn,openalex,1,0,3,0.0004206540996106641,3
A5069832685,Pasu Poonpakdee,openalex,1,8,3,0.0004206540996106641,3
A5030943791,Jarotwan Koiwanit,openalex,1,8,3,0.0004206540996106641,3
A5068285016,Chumpol Yuangyai,openalex,1,8,3,0.0004206540996106641,3
A5007194370,Watchara Chatwiriya,openalex,1,8,3,0.0004206540996106641,3
A5083282963,Bilal Muhammad,openalex,1,21,3,0.0004206540996106641,3
A5103795260,Ambuj Kumar,openalex,1,21,3,0.0004206540996106641,3
A5055406591,Ernestina Cianca,openalex,1,21,3,0.0004206540996106641,3
A5084957577,Peter Lindgren,openalex,1,21,3,0.0004206540996106641,3
A5090505278,С А Хапилин,openalex,1,2,3,0.0004206540996106641,3
A5008485834,Muneer Khan Mohammed,openalex,1,67,3,0.0004206540996106641,3
A5061254668,А Ф Хапилин,openalex,1,2,3,0.0004206540996106641,3
A5044373077,Yanghua Jin,openalex,1,0,3,0.0004206540996106641,3
A5032046158,Ashlesh Sharma,openalex,1,22,3,0.0004206540996106641,3
A5048931159,Aseem Kinra,openalex,1,49,3,0.0004206540996106641,3
A5069989685,Kim Sundtoft Hald,openalex,1,49,3,0.0004206540996106641,3
A5010838527,Raghava Rao Mukkamala,openalex,1,49,3,0.0004206540996106641,3
A5074288048,Ravi Vatrapu,openalex,1,49,3,0.0004206540996106641,3
A5014708504,David Parker,openalex,1,0,3,0.0004206540996106641,3
A5012339168,Vidyuth Srinivasan,openalex,1,22,3,0.0004206540996106641,3
A5011084081,Vishal H. Kanchan,openalex,1,22,3,0.0004206540996106641,3
A5019002840,Lila Rao,openalex,1,0,3,0.0004206540996106641,3
A5003056822,Maurice McNaughton,openalex,1,0,3,0.0004206540996106641,3
A5038704333,Georgios Kavallieratos,openalex,1,1,3,0.0004206540996106641,3
A5081553874,Hsin-Yen Chen,openalex,1,0,3,0.0004206540996106641,3
A5117488671,Jia-Wei Jaw,openalex,1,0,3,0.0004206540996106641,3
A5103438516,Yan Lu,openalex,1,0,3,0.0004206540996106641,3
A5112608348,Chih-Hsuan Wang,openalex,1,0,3,0.0004206540996106641,3
A5071334624,Vasileios Gkioulos,openalex,1,1,3,0.0004206540996106641,3
A5022741687,Sokratis Katsikas,openalex,1,1,3,0.0004206540996106641,3
A5077707700,Zhaosheng Yang,openalex,1,0,3,0.0004206540996106641,3
A5107888726,Y. Cao,openalex,1,0,3,0.0004206540996106641,3
A5104313423,Weiwang Xu,openalex,1,0,3,0.0004206540996106641,3
A5032974564,Renhong Wu,openalex,1,16,3,0.0004206540996106641,3
A5101384010,Wanhua Cai,openalex,1,0,3,0.0004206540996106641,3
A5053326584,Ying Jin,openalex,1,5,3,0.0004206540996106641,3
A5029288578,Miao Su,openalex,1,0,3,0.0004206540996106641,3
A5041021715,Xiangdong Shen,openalex,1,16,3,0.0004206540996106641,3
A5056554800,Shabnam Rekabi,openalex,1,4,3,0.0004206540996106641,3
A5101571335,Xi Chen,openalex,1,16,3,0.0004206540996106641,3
A5102735139,Ran Ji,openalex,1,16,3,0.0004206540996106641,3
A5117806313,Qiang Pu,openalex,1,5,3,0.0004206540996106641,3
A5015482418,Zhimin Zhan,openalex,1,0,3,0.0004206540996106641,3
A5067142109,Zeinab Sazvar,openalex,1,4,3,0.0004206540996106641,3
A5032511721,Reza Tavakkoli‐Moghaddam,openalex,1,4,3,0.0004206540996106641,3
A5100357796,Tao Chen,openalex,1,5,3,0.0004206540996106641,3
A5015824343,Alexandre Dolgui,openalex,1,4,3,0.0004206540996106641,3
A5026919056,Changting Liu,openalex,1,5,3,0.0004206540996106641,3
A5086906208,Vyron Kampourakis,openalex,1,1,3,0.0004206540996106641,3
A5053191018,D. Hardesty Lewis,openalex,1,0,3,0.0004206540996106641,3
A5014277340,Kerry Kurcz,openalex,1,56,3,0.0004206540996106641,3
A5063110564,Chunxiu Qin,openalex,1,56,3,0.0004206540996106641,3
A5101427405,Gang Ren,openalex,1,56,3,0.0004206540996106641,3
A5118788794,Anvar Berdiev,openalex,1,0,6,0.0004206540996106641,6
A5101793913,Jiaqing Huang,openalex,1,0,3,0.0004206540996106641,3
A5004168026,Yong-Bin Xu,openalex,1,0,3,0.0004206540996106641,3
SCO_wibowo_w_c,"Wibowo, W.C.",scopus_fallback,2,9,6,0.0004206540996106641,3
SCO_wulandari_l,"Wulandari, L.",scopus_fallback,2,9,6,0.0004206540996106641,3
SCO_suhendra_a,"Suhendra, A.",scopus_fallback,2,9,6,0.0004206540996106641,3
SCO_harsani_p,"Harsani, P.",scopus_fallback,2,9,6,0.0004206540996106641,3
A5118788795,Malokhat Shakhobiddinova,openalex,1,0,6,0.0004206540996106641,6
A5038953706,Shoh Jakhon Khamdamov,openalex,1,0,6,0.0004206540996106641,6
A5108519670,M.T. Tu,openalex,1,0,3,0.0004206540996106641,3
A5072849182,Yi Guo,openalex,1,0,3,0.0004206540996106641,3
A5118788793,Ilkhomjon Pardayev,openalex,1,0,6,0.0004206540996106641,6
A5010528714,Zоkir Mamadiyarоv,openalex,1,0,6,0.0004206540996106641,6
A5110963594,Sаmаriddin Mаkhmudov,openalex,1,0,6,0.0004206540996106641,6
A5030577362,Mansur Eshov,openalex,1,0,6,0.0004206540996106641,6
A5081306801,Wei Sun,openalex,1,0,3,0.0004206540996106641,3
A5100461016,Zhihong Wang,openalex,1,0,3,0.0004206540996106641,3
A5048144500,Yang Liu,openalex,1,0,3,0.0004206540996106641,3
A5038550568,Thomas Pregger,openalex,1,8,3,0.0004206540996106641,3
A5103093658,Jian Mou,openalex,1,56,3,0.0004206540996106641,3
A5075288254,Ihor Kulyniak,openalex,1,0,3,0.0004206540996106641,3
A5072232894,Lakshminarayanan Subramanian,openalex,1,22,3,0.0004206540996106641,3
A5016709650,Segundo Moisés Toapanta Toapanta,openalex,1,4,3,0.0004206540996106641,3
A5082456719,Luis Enrique Mafla Gallegos,openalex,1,4,3,0.0004206540996106641,3
A5075608808,Michael Gerardo Guaman Villalta,openalex,1,4,3,0.0004206540996106641,3
A5010015311,Nelson Salomon Mora Saltos,openalex,1,4,3,0.0004206540996106641,3
A5116875334,Marta Sarvas,openalex,1,0,3,0.0004206540996106641,3
A5070638497,Solomiya Ohinok,openalex,1,0,3,0.0004206540996106641,3
A5017504290,Shainila Mulla,openalex,1,7,3,0.0004206540996106641,3
A5000929011,Kristina Nienhaus,openalex,1,8,3,0.0004206540996106641,3
A5006553278,Afi Adhikari,openalex,1,7,3,0.0004206540996106641,3
A5057352093,Shubham Sapkal,openalex,1,7,3,0.0004206540996106641,3
A5022894787,Mihir Chitre,openalex,1,7,3,0.0004206540996106641,3
A5112726393,Ivanna Havrylyuk,openalex,1,0,3,0.0004206540996106641,3
A5073530240,Osama Sohaib,openalex,1,0,3,0.0004206540996106641,3
A5034746585,André Thess,openalex,1,8,3,0.0004206540996106641,3
A5090994367,Martin Klein,openalex,1,8,3,0.0004206540996106641,3
A5101578418,Yongwu Dai,openalex,1,0,3,0.0004206540996106641,3
A5100608486,Bo Jiang,openalex,1,0,3,0.0004206540996106641,3
A5024483493,Olga Ivanova,openalex,1,2,3,0.0004206540996106641,3
A5100936317,Yunfeng Zheng,openalex,1,0,3,0.0004206540996106641,3
A5114173988,Xueqi Qian,openalex,1,6,6,0.0004206540996106641,6
A5115597513,Na Zhao,openalex,1,0,3,0.0004206540996106641,3
A5042353035,Gengzhong Feng,openalex,1,3,8,0.0004206540996106641,8
A5036040340,Kehan He,openalex,1,3,8,0.0004206540996106641,8
A5034801792,Canbin Chen,openalex,1,0,3,0.0004206540996106641,3
A5103408262,Yanjun Wu,openalex,1,0,3,0.0004206540996106641,3
A5077461053,Xiu Luo,openalex,1,0,3,0.0004206540996106641,3
A5014762349,Mustufa Haider Abidi,openalex,1,67,3,0.0004206540996106641,3
A5003676590,Hisham Alkhalefah,openalex,1,67,3,0.0004206540996106641,3
A5065425358,Usama Umer,openalex,1,67,3,0.0004206540996106641,3
A5084149813,Sotiris P. Gayialis,openalex,1,18,3,0.0004206540996106641,3
A5043986921,Viktoriia Lebid,openalex,1,2,3,0.0004206540996106641,3
A5079280613,Dong Guo,openalex,1,79,3,0.0004206540996106641,3
A5013838160,Wenpeng Zhao,openalex,1,79,3,0.0004206540996106641,3
A5076142506,Xiaojing Wang,openalex,1,79,3,0.0004206540996106641,3
A5024530316,Shouwen Ji,openalex,1,79,3,0.0004206540996106641,3
A5027763635,Stefan Voß,openalex,1,11,3,0.0004206540996106641,3
A5101610534,Lixin Shen,openalex,1,6,6,0.0004206540996106641,6
A5100385381,Yanan Wang,openalex,1,6,6,0.0004206540996106641,6
A5024551093,Jinglin Lin,openalex,1,6,6,0.0004206540996106641,6
A5101154722,Shaohua Du,openalex,1,6,3,0.0004206540996106641,3
A5004685851,Lin Ye,openalex,1,2,8,0.0004206540996106641,8
A5037162594,Yixuan Zhang,openalex,1,2,8,0.0004206540996106641,8
A5057887504,Bing Zhang,openalex,1,2,8,0.0004206540996106641,8
A5100305418,Chen Xiaohui,openalex,1,2,8,0.0004206540996106641,8
A5029704844,De Dong,openalex,1,2,8,0.0004206540996106641,8
A5101046138,Ran Zhang,openalex,1,2,8,0.0004206540996106641,8
A5053166270,Natalia G. Vovchenko,openalex,1,2,3,0.0004206540996106641,3
A5070201854,Grigorios D. Konstantakopoulos,openalex,1,18,3,0.0004206540996106641,3
A5030549375,Zhihong Jin,openalex,1,6,6,0.0004206540996106641,6
A5033285199,Georgios A. Papadopoulos,openalex,1,18,3,0.0004206540996106641,3
A5001231980,Evripidis P. Kechagias,openalex,1,18,3,0.0004206540996106641,3
A5090646680,Zhihao Wu,openalex,1,6,3,0.0004206540996106641,3
A5065949777,Huaiyu Wan,openalex,1,6,3,0.0004206540996106641,3
A5013548083,Youfang Lin,openalex,1,6,3,0.0004206540996106641,3
A5062585238,Sandra S. G. Haddad,openalex,1,6,6,0.0004206540996106641,6
A5009488710,Ying-En Ge,openalex,1,6,6,0.0004206540996106641,6
A5087529991,Tetyana Anufriyeva,openalex,1,2,3,0.0004206540996106641,3
A5078308772,Hanna Savenko,openalex,1,2,3,0.0004206540996106641,3
A5018868537,Guisselle Adriana García Llinás,openalex,1,11,3,0.0004206540996106641,3
A5053562610,Daleep Mohla,openalex,1,1,3,0.0004206540996106641,3
A5084869905,Zhifu Mi,openalex,1,3,8,0.0004206540996106641,8
A5078558986,Shouyang Wang,openalex,1,3,8,0.0004206540996106641,8
A5109990654,Liu-Gao Fei,openalex,1,0,3,0.0004206540996106641,3
A5100746269,Xin Liu,openalex,1,0,3,0.0004206540996106641,3
A5057759705,Kristina Čižiūnienė,openalex,1,2,3,0.0004206540996106641,3
A5028590359,Agnese Batenko,openalex,1,2,3,0.0004206540996106641,3
A5083212292,Giuseppe Parise,openalex,1,1,3,0.0004206540996106641,3
A5103230504,Luigi Parise,openalex,1,1,3,0.0004206540996106641,3
SCO_bolat_p,"Bolat, P.",scopus_fallback,1,0,3,0.0004206540996106641,3
A5091631152,Mara Lombardi,openalex,1,1,3,0.0004206540996106641,3
A5118215169,Willie Vincent Effenberger,openalex,1,2,3,0.0004206540996106641,3
A5089931468,Ingūna Jurgelāne-Kaldava,openalex,1,2,3,0.0004206540996106641,3
A5017636683,Zhi‐Hua Hu,openalex,1,2,3,0.0004206540996106641,3
A5103132914,Youfang Huang,openalex,1,2,3,0.0004206540996106641,3
A5075234257,Jiankun Hu,openalex,1,2,3,0.0004206540996106641,3
A5025144478,Su-Ya Cheng,openalex,1,2,3,0.0004206540996106641,3
SCO_bondarenko_a,"Bondarenko, A.",scopus_fallback,1,0,3,0.0004206540996106641,3
SCO_duzenli_e,"Duzenli, E.",scopus_fallback,1,0,3,0.0004206540996106641,3
A5076160150,René Amaya–Mier,openalex,1,11,3,0.0004206540996106641,3
SCO_kayisoglu_g,"Kayisoglu, G.",scopus_fallback,1,0,3,0.0004206540996106641,3
A5078609091,Adriana Moros-Daza,openalex,1,11,3,0.0004206540996106641,3
A5102790054,Viktoriia Skrypnyk,openalex,1,2,3,0.0004206540996106641,3
A5100432144,Yuhua Li,openalex,1,0,3,0.0004206540996106641,3
A5115636217,Dennis De Widt,openalex,1,0,3,0.0004206540996106641,3
A5110635957,Padraig Corcoran,openalex,1,0,3,0.0004206540996106641,3
A5016581177,Angga Wahyu Anggoro,openalex,1,0,3,0.0004206540996106641,3
A5082892851,Tao Ma,openalex,1,3,8,0.0004206540996106641,8
A5081179597,Man‐Keun Kim,openalex,1,0,3,0.0004206540996106641,3
A5111982765,Qiujie Han,openalex,1,3,3,0.0004206540996106641,3
A5071390624,Hernan A. Tejeda,openalex,1,0,3,0.0004206540996106641,3
A5012597896,D’Maris Coffman,openalex,1,3,8,0.0004206540996106641,8
A5103914282,Pengyan Sun,openalex,1,0,3,0.0004206540996106641,3
A5025132675,Anastasia W. Thayer,openalex,1,0,3,0.0004206540996106641,3
A5077031590,Feng Guo,openalex,1,3,3,0.0004206540996106641,3
A5081601151,Y. Wang,openalex,1,3,3,0.0004206540996106641,3
A5100455796,Fei Wang,openalex,1,3,3,0.0004206540996106641,3
A5032642601,Wenbing Huang,openalex,1,2,6,0.0004206540996106641,6
A5055606711,Álvaro Torralba,openalex,1,33,6,0.0004206540996106641,6
A5077544433,Remi Chandran,openalex,1,9,3,0.0004206540996106641,3
A5069206427,Dmitry V. Gorshkov,openalex,1,0,3,0.0004206540996106641,3
A5108283229,Basrowi Basrowi,openalex,1,67,3,0.0004206540996106641,3
A5057033654,Suhaeri Suhaeri,openalex,1,67,3,0.0004206540996106641,3
A5039755684,Muslikh Muslikh,openalex,1,67,3,0.0004206540996106641,3
A5089301700,Endang Purwaningsih,openalex,1,67,3,0.0004206540996106641,3
SCO_wang_z,"Wang, Z.",scopus_fallback,1,0,3,0.0004206540996106641,3
SCO_geng_y,"Geng, Y.",scopus_fallback,1,0,3,0.0004206540996106641,3
SCO_xie_p,"Xie, P.",scopus_fallback,1,0,3,0.0004206540996106641,3
A5065534796,Stefan Biffl,openalex,1,27,3,0.0004206540996106641,3
A5018336060,Alois Zoitl,openalex,1,27,3,0.0004206540996106641,3
A5037332714,Thomas Moser,openalex,1,27,3,0.0004206540996106641,3
A5084267971,Florian Waltersdorfer,openalex,1,27,3,0.0004206540996106641,3
SCO_peng_k,"Peng, K.",scopus_fallback,1,0,3,0.0004206540996106641,3
A5123445117,Kai Sun,openalex,1,0,3,0.0004206540996106641,3
A5123439538,Xin Zhong,openalex,1,0,3,0.0004206540996106641,3
A5118803087,Ding Xiong,openalex,1,0,3,0.0004206540996106641,3
A5037516264,Zheng Han,openalex,1,0,3,0.0004206540996106641,3
A5093348539,Mansimran Rehal,openalex,1,1,3,0.0004206540996106641,3
A5024203044,Rohit Ahuja,openalex,1,1,3,0.0004206540996106641,3
A5108309489,Divya Gandhi,openalex,1,1,3,0.0004206540996106641,3
A5101450035,Ayush Sharma,openalex,1,1,3,0.0004206540996106641,3
A5120479937,Yingqi Zou,openalex,1,0,3,0.0004206540996106641,3
A5016518333,Idiano D’Adamo,openalex,1,15,3,0.0004206540996106641,3
A5028795863,Massimo Gastaldi,openalex,1,15,3,0.0004206540996106641,3
A5081129395,Pietro De Giovanni,openalex,1,251,3,0.0004206540996106641,3
A5051838796,Amir H. Ansaripoor,openalex,1,251,3,0.0004206540996106641,3
A5101505215,Hamed Jalali,openalex,1,251,3,0.0004206540996106641,3
A5000312953,Shikha Suman,openalex,1,6,3,0.0004206540996106641,3
A5011935108,Yi-Chao Huang,openalex,1,24,3,0.0004206540996106641,3
A5106994190,Angel Olteteanu,openalex,1,14,3,0.0004206540996106641,3
A5089901668,Cosmin Ivașcu,openalex,1,14,3,0.0004206540996106641,3
A5083334465,Cristian Păun,openalex,1,14,3,0.0004206540996106641,3
A5047191692,Ehzaz Mustafa,openalex,1,1,3,0.0004206540996106641,3
A5005864005,Junaid Shuja,openalex,1,1,3,0.0004206540996106641,3
A5058352305,Abdulwahab Ali Almazroi,openalex,1,1,3,0.0004206540996106641,3
A5084171715,Misbah Liaqat,openalex,1,1,3,0.0004206540996106641,3
A5021866378,Chia‐Yen Lee,openalex,1,24,3,0.0004206540996106641,3
A5020132059,Chen–Fu Chien,openalex,1,24,3,0.0004206540996106641,3
A5002009429,Himanshu Sharma,openalex,1,6,3,0.0004206540996106641,3
