source_id,target_id,source,target,weight
A5115491740,A5073803624,Nikolay Aristov,Thomas Koch,1
A5115491740,A5117317339,Nikolay Aristov,Kevin Power,1
A5115491740,A5117317340,Nikolay Aristov,Yassine Lahlou-Kamal,1
A5115491740,A5100605489,Nikolay Aristov,Ziyan Li,1
A5050654045,A5073803624,Elenna Dugundji,Thomas Koch,1
A5050654045,A5117317339,Elenna Dugundji,Kevin Power,1
A5050654045,A5117317340,Elenna Dugundji,Yassine Lahlou-Kamal,1
A5050654045,A5100605489,Elenna Dugundji,Ziyan Li,1
A5119990088,A5054336747,Handaya Riawan,Benfano Soewito,1
A5119990088,A5077645406,Handaya Riawan,Charlot Teng,1
A5077645406,A5054336747,Charlot Teng,Benfano Soewito,1
A5118965726,A5114021133,Shurui Gu,Hongbo Ma,1
A5038752654,A5028147525,Bibigul Kopbulsynova,Aizhan Ibyzhаnova,1
A5038752654,A5032420951,Bibigul Kopbulsynova,A. K. Dzhakupova,1
A5038752654,A5032456681,Bibigul Kopbulsynova,Alberta Abdeshova,1
A5038752654,A5042015506,Bibigul Kopbulsynova,Aislu Tyumambayeva,1
A5038752654,A5064748342,Bibigul Kopbulsynova,Бакытгул Базарова,1
A5038752654,A5078301348,Bibigul Kopbulsynova,Assilbek Duskaliyev,1
A5032420951,A5028147525,A. K. Dzhakupova,Aizhan Ibyzhаnova,1
A5032420951,A5032456681,A. K. Dzhakupova,Alberta Abdeshova,1
A5032420951,A5042015506,A. K. Dzhakupova,Aislu Tyumambayeva,1
A5032420951,A5064748342,A. K. Dzhakupova,Бакытгул Базарова,1
A5032420951,A5078301348,A. K. Dzhakupova,Assilbek Duskaliyev,1
A5064748342,A5028147525,Бакытгул Базарова,Aizhan Ibyzhаnova,1
A5064748342,A5032456681,Бакытгул Базарова,Alberta Abdeshova,1
A5064748342,A5042015506,Бакытгул Базарова,Aislu Tyumambayeva,1
A5064748342,A5078301348,Бакытгул Базарова,Assilbek Duskaliyev,1
A5028147525,A5032456681,Aizhan Ibyzhаnova,Alberta Abdeshova,1
A5028147525,A5042015506,Aizhan Ibyzhаnova,Aislu Tyumambayeva,1
A5028147525,A5078301348,Aizhan Ibyzhаnova,Assilbek Duskaliyev,1
A5032456681,A5042015506,Alberta Abdeshova,Aislu Tyumambayeva,1
A5032456681,A5078301348,Alberta Abdeshova,Assilbek Duskaliyev,1
A5042015506,A5078301348,Aislu Tyumambayeva,Assilbek Duskaliyev,1
A5056560659,A5031121913,Hongting Zhou,Saiedeh Razavi,1
A5100457556,A5009144974,Meng Li,Boshi Li,1
A5100457556,A5024536362,Meng Li,Xianqiao Chen,1
A5100457556,A5102027564,Meng Li,Yao Lu,1
A5024536362,A5009144974,Xianqiao Chen,Boshi Li,1
A5024536362,A5102027564,Xianqiao Chen,Yao Lu,1
A5009144974,A5102027564,Boshi Li,Yao Lu,1
A5119743381,A5074725379,Alla Shcherbina,Lyudmila Shabalina,1
A5100622235,A5088400962,Eugénio M. Rocha,Ângela F. Brochado,1
A5100610162,A5023237216,Quan Yin,Wenhao Lu,1
A5100610162,A5101666806,Quan Yin,Fan Gao,1
A5023237216,A5101666806,Wenhao Lu,Fan Gao,1
A5101545593,A5102291436,Zhao Li,Yulin Wan,1
A5102291436,A5101445781,Yulin Wan,Li Zhao,1
A5119620071,A5059994136,Nesya Pratamevia,Andry Alamsyah,1
A5088400616,A5009582164,Angelos Amditis,Anastasia Roukouni,1
A5088400616,A5013878410,Angelos Amditis,Alexandros Koimtzoglou,1
A5088400616,A5047301635,Angelos Amditis,Evangelia Latsa,1
A5088400616,A5047802172,Angelos Amditis,Konstantinos Louzis,1
A5088400616,A5089564990,Angelos Amditis,Ioannis Kanellopoulos,1
A5088400616,A5012827840,Angelos Amditis,Μάρκος Αντωνόπουλος,1
A5088400616,A5041672217,Angelos Amditis,Giorgos Papavassiliou,1
A5088400616,A5055660207,Angelos Amditis,Eletherios Ouzounoglou,1
A5088400616,A5087807339,Angelos Amditis,Giorgos Drainakis,1
A5009582164,A5013878410,Anastasia Roukouni,Alexandros Koimtzoglou,1
A5009582164,A5047301635,Anastasia Roukouni,Evangelia Latsa,1
A5009582164,A5047802172,Anastasia Roukouni,Konstantinos Louzis,1
A5009582164,A5089564990,Anastasia Roukouni,Ioannis Kanellopoulos,1
A5047301635,A5013878410,Evangelia Latsa,Alexandros Koimtzoglou,1
A5047301635,A5047802172,Evangelia Latsa,Konstantinos Louzis,1
A5047301635,A5089564990,Evangelia Latsa,Ioannis Kanellopoulos,1
A5089564990,A5013878410,Ioannis Kanellopoulos,Alexandros Koimtzoglou,1
A5089564990,A5047802172,Ioannis Kanellopoulos,Konstantinos Louzis,1
A5013878410,A5047802172,Alexandros Koimtzoglou,Konstantinos Louzis,1
A5119631045,A5047192882,Maria Patricia Peeris,George Baryannis,1
A5055082237,A5000226919,Peng Zhang,Abdullah Ma,1
A5113044521,A5053128546,Wenjian Li,Zhigang Liao,1
A5113044521,A5102020919,Wenjian Li,Ying Cai,1
A5102020919,A5053128546,Ying Cai,Zhigang Liao,1
A5116582582,A5025892719,Mustapha Khiati,Ouafa ELOMARI,1
A5116582582,A5069275135,Mustapha Khiati,B. Ait Ali,1
A5116582582,A5082033372,Mustapha Khiati,Sonia Aı̈ssa,1
A5116582582,A5101764119,Mustapha Khiati,Bashir Mohammed,1
A5116582582,A5119060596,Mustapha Khiati,Samia Jirari,1
A5116582582,A5119546987,Mustapha Khiati,Elbachir Ouboujemaa,1
A5119060596,A5025892719,Samia Jirari,Ouafa ELOMARI,1
A5119060596,A5069275135,Samia Jirari,B. Ait Ali,1
A5119060596,A5082033372,Samia Jirari,Sonia Aı̈ssa,1
A5119060596,A5101764119,Samia Jirari,Bashir Mohammed,1
A5119060596,A5119546987,Samia Jirari,Elbachir Ouboujemaa,1
A5082033372,A5025892719,Sonia Aı̈ssa,Ouafa ELOMARI,1
A5082033372,A5069275135,Sonia Aı̈ssa,B. Ait Ali,1
A5082033372,A5101764119,Sonia Aı̈ssa,Bashir Mohammed,1
A5082033372,A5119546987,Sonia Aı̈ssa,Elbachir Ouboujemaa,1
A5025892719,A5069275135,Ouafa ELOMARI,B. Ait Ali,1
A5025892719,A5101764119,Ouafa ELOMARI,Bashir Mohammed,1
A5025892719,A5119546987,Ouafa ELOMARI,Elbachir Ouboujemaa,1
A5119546987,A5069275135,Elbachir Ouboujemaa,B. Ait Ali,1
A5119546987,A5101764119,Elbachir Ouboujemaa,Bashir Mohammed,1
A5069275135,A5101764119,B. Ait Ali,Bashir Mohammed,1
A5101779218,A5052268617,Rong Hu,H. S. Sun,1
A5101779218,A5100318682,Rong Hu,Li Sun,1
A5101779218,A5102592262,Rong Hu,Xingchen Ding,1
A5101779218,A5116371030,Rong Hu,Sen Liu,1
A5116371030,A5052268617,Sen Liu,H. S. Sun,1
A5116371030,A5100318682,Sen Liu,Li Sun,1
A5116371030,A5102592262,Sen Liu,Xingchen Ding,1
A5116371030,A5026932660,Sen Liu,Rong Hu,1
A5116371030,A5100434425,Sen Liu,Jingyi Liu,1
A5116371030,A5101792251,Sen Liu,Fengyuan Li,1
A5116371030,A5116371031,Sen Liu,Panpan Qi,1
A5052268617,A5100318682,H. S. Sun,Li Sun,1
A5052268617,A5102592262,H. S. Sun,Xingchen Ding,1
A5102592262,A5100318682,Xingchen Ding,Li Sun,1
A5016928534,A5067021027,Mohd Sameen Chishti,Jingyue Li,1
A5016928534,A5119514562,Mohd Sameen Chishti,Damilare Peter Oyinloye,1
A5119514562,A5067021027,Damilare Peter Oyinloye,Jingyue Li,1
A5017914508,A5072911141,Yung‐Fu Huang,Weiwei Xie,1
A5030780537,A5115680901,Jingjing Yang,Mohammad Wais Sharif Zada,1
A5030780537,A5115680902,Jingjing Yang,Shah Mir Mowahed,1
A5115680902,A5115680901,Shah Mir Mowahed,Mohammad Wais Sharif Zada,1
A5052588788,A5033131735,Nyashadzashe Chiwawa,Dominique E. Uwizeyimana,1
A5100340223,A5015379389,Chang Qi,Ling-Kang Zhang,1
A5041438414,A5101722394,Yanping Jiang,Peng Du,1
A5038224902,A5100446476,Yu Zhao,Jiayi Li,1
A5038224902,A5100748869,Yu Zhao,Li Zhu,1
A5100748869,A5100446476,Li Zhu,Jiayi Li,1
A5015762361,A5056651439,Shunhong Yan,Zhu Lei,1
A5015762361,A5100763658,Shunhong Yan,Sitong Liu,1
A5015762361,A5114175616,Shunhong Yan,L Q Wang,1
A5056651439,A5100763658,Zhu Lei,Sitong Liu,1
A5056651439,A5114175616,Zhu Lei,L Q Wang,1
A5100763658,A5114175616,Sitong Liu,L Q Wang,1
A5069259977,A5009768568,Z. John Zhang,Zhijun Liao,1
A5069259977,A5028806301,Z. John Zhang,Chao Wei,1
A5069259977,A5090811250,Z. John Zhang,H. Liu,1
A5069259977,A5102155013,Z. John Zhang,Tianwen Zhao,1
A5069259977,A5112978981,Z. John Zhang,Tian Qiu,1
A5112978981,A5009768568,Tian Qiu,Zhijun Liao,1
A5112978981,A5028806301,Tian Qiu,Chao Wei,1
A5112978981,A5090811250,Tian Qiu,H. Liu,1
A5112978981,A5102155013,Tian Qiu,Tianwen Zhao,1
A5009768568,A5028806301,Zhijun Liao,Chao Wei,1
A5009768568,A5090811250,Zhijun Liao,H. Liu,1
A5009768568,A5102155013,Zhijun Liao,Tianwen Zhao,1
A5090811250,A5028806301,H. Liu,Chao Wei,1
A5090811250,A5102155013,H. Liu,Tianwen Zhao,1
A5028806301,A5102155013,Chao Wei,Tianwen Zhao,1
A5119254249,A5006324818,G. Jagadeeshwar,G. Sri Ram,1
A5119254249,A5075907949,G. Jagadeeshwar,M. A. Jabbar,1
A5119254249,A5119254250,G. Jagadeeshwar,P. Anunay,1
A5006324818,A5075907949,G. Sri Ram,M. A. Jabbar,1
A5006324818,A5119254250,G. Sri Ram,P. Anunay,1
A5119254250,A5075907949,P. Anunay,M. A. Jabbar,1
A5019803576,A5064394126,Paolo Neirotti,Matteo Tubiana,1
A5019803576,A5076533532,Paolo Neirotti,Andrea Ricci,1
A5076533532,A5064394126,Andrea Ricci,Matteo Tubiana,1
A5112328773,A5036254955,Merryl Ford,Julian Kanjere,1
A5087888694,A5010735669,Yafeng Yin,Shuicai Shi,1
A5087888694,A5026688976,Yafeng Yin,Hongfa Huang,1
A5087888694,A5055623297,Yafeng Yin,Yinsong Li,1
A5087888694,A5110926779,Yafeng Yin,C. F. Qiao,1
A5010735669,A5026688976,Shuicai Shi,Hongfa Huang,1
A5010735669,A5055623297,Shuicai Shi,Yinsong Li,1
A5010735669,A5110926779,Shuicai Shi,C. F. Qiao,1
A5026688976,A5055623297,Hongfa Huang,Yinsong Li,1
A5026688976,A5110926779,Hongfa Huang,C. F. Qiao,1
A5110926779,A5055623297,C. F. Qiao,Yinsong Li,1
A5083413445,A5017904086,Mohammad Mehdizadeh,Zainul Abideen,1
A5083413445,A5082228631,Mohammad Mehdizadeh,Sonia Morya,1
A5083413445,A5083337890,Mohammad Mehdizadeh,Anahita Omidi,1
A5083337890,A5017904086,Anahita Omidi,Zainul Abideen,1
A5083337890,A5082228631,Anahita Omidi,Sonia Morya,1
A5082228631,A5017904086,Sonia Morya,Zainul Abideen,1
A5058479794,A5025522577,Germania Vayas-Ortega,Mónica Espinoza-Guano,1
A5058479794,A5031710689,Germania Vayas-Ortega,Marco Antonio Ríos Ponce,1
A5058479794,A5057043566,Germania Vayas-Ortega,Juan Carlos Suárez-Pérez,1
A5025522577,A5031710689,Mónica Espinoza-Guano,Marco Antonio Ríos Ponce,1
A5025522577,A5057043566,Mónica Espinoza-Guano,Juan Carlos Suárez-Pérez,1
A5031710689,A5057043566,Marco Antonio Ríos Ponce,Juan Carlos Suárez-Pérez,1
A5119042434,A5008798505,Erwin Duadja Betha Sasana,Daniel Siahaan,1
A5119042434,A5055527258,Erwin Duadja Betha Sasana,Diana Purwitasari,1
A5008798505,A5055527258,Daniel Siahaan,Diana Purwitasari,1
A5118792245,A5109501540,Chandrakant Bhange,Suyog Nikam,1
A5117640332,A5056806910,Javad Vasheghani Farahani,Thomas Schlechter,1
A5041798350,A5107189846,Л.Н. Сафиуллин,A. V. Severilov,1
A5005555263,A5015365139,Ahmed M. Abdelmagid,Michael K. McShane,1
A5005555263,A5018748035,Ahmed M. Abdelmagid,Farshid Javadnejad,1
A5005555263,A5061985506,Ahmed M. Abdelmagid,Rafael Dı́az,1
A5005555263,A5112831804,Ahmed M. Abdelmagid,C. Ariel Pinto,1
A5018748035,A5015365139,Farshid Javadnejad,Michael K. McShane,1
A5018748035,A5061985506,Farshid Javadnejad,Rafael Dı́az,1
A5018748035,A5112831804,Farshid Javadnejad,C. Ariel Pinto,1
A5015365139,A5061985506,Michael K. McShane,Rafael Dı́az,1
A5015365139,A5112831804,Michael K. McShane,C. Ariel Pinto,1
A5061985506,A5112831804,Rafael Dı́az,C. Ariel Pinto,1
A5086673622,A5039664530,Mirza Berković,Edvin Šimić,1
A5086673622,A5041780960,Mirza Berković,Lejla Nikšić,1
A5041780960,A5039664530,Lejla Nikšić,Edvin Šimić,1
SCO_jaleel_maktoof_m_a_j,SCO_kabrch_j_k,"Jaleel Maktoof, M.A.J.","Kabrch, J.K.",1
SCO_jaleel_maktoof_m_a_j,SCO_muktarov_k,"Jaleel Maktoof, M.A.J.","Muktarov, K.",1
SCO_jaleel_maktoof_m_a_j,SCO_shaker_salman_a_s,"Jaleel Maktoof, M.A.J.","Shaker Salman, A.S.",1
SCO_jaleel_maktoof_m_a_j,SCO_sharad_a,"Jaleel Maktoof, M.A.J.","Sharad, A.",1
SCO_shaker_salman_a_s,SCO_kabrch_j_k,"Shaker Salman, A.S.","Kabrch, J.K.",1
SCO_shaker_salman_a_s,SCO_muktarov_k,"Shaker Salman, A.S.","Muktarov, K.",1
SCO_shaker_salman_a_s,SCO_sharad_a,"Shaker Salman, A.S.","Sharad, A.",1
SCO_muktarov_k,SCO_kabrch_j_k,"Muktarov, K.","Kabrch, J.K.",1
SCO_muktarov_k,SCO_sharad_a,"Muktarov, K.","Sharad, A.",1
SCO_kabrch_j_k,SCO_sharad_a,"Kabrch, J.K.","Sharad, A.",1
A5063450194,A5047022319,T.K.G.P. Ranasinghe,Chathumi Kavirathna,2
A5010918169,A5072907647,Diana Malakhova,Simon Hacks,1
A5010918169,A5118145600,Diana Malakhova,Anna Alexeeva,1
A5010918169,A5118145601,Diana Malakhova,Thomas Ricardo Pathe,1
A5072907647,A5118145600,Simon Hacks,Anna Alexeeva,1
A5072907647,A5118145601,Simon Hacks,Thomas Ricardo Pathe,1
A5118145600,A5118145601,Anna Alexeeva,Thomas Ricardo Pathe,1
A5054806417,A5040623279,Melike Erdoğan,Ertuğrul Ayyıldız,1
A5054806417,A5051745618,Melike Erdoğan,Şükran Şeker,1
A5054806417,A5063696991,Melike Erdoğan,Nezir Aydın,1
A5051745618,A5040623279,Şükran Şeker,Ertuğrul Ayyıldız,1
A5051745618,A5063696991,Şükran Şeker,Nezir Aydın,1
A5063696991,A5040623279,Nezir Aydın,Ertuğrul Ayyıldız,1
A5050149599,A5046856721,Mei Tang,Xuan Song,1
A5050149599,A5101803416,Mei Tang,Xiaomei Li,1
A5101803416,A5046856721,Xiaomei Li,Xuan Song,1
A5013051074,A5001946715,Priyanka Pawar,Deepak Kumar,1
A5013051074,A5052798758,Priyanka Pawar,A. Bhuvanesh,1
A5013051074,A5107719732,Priyanka Pawar,Akhila Reddy Yadulla,1
A5013051074,A5114352255,Priyanka Pawar,Vinay Kumar Kasula,1
A5013051074,A5116004252,Priyanka Pawar,R. Keerthanadevi,1
A5107719732,A5001946715,Akhila Reddy Yadulla,Deepak Kumar,1
A5107719732,A5052798758,Akhila Reddy Yadulla,A. Bhuvanesh,1
A5107719732,A5114352255,Akhila Reddy Yadulla,Vinay Kumar Kasula,1
A5107719732,A5116004252,Akhila Reddy Yadulla,R. Keerthanadevi,1
A5052798758,A5001946715,A. Bhuvanesh,Deepak Kumar,1
A5052798758,A5114352255,A. Bhuvanesh,Vinay Kumar Kasula,1
A5052798758,A5116004252,A. Bhuvanesh,R. Keerthanadevi,1
A5001946715,A5114352255,Deepak Kumar,Vinay Kumar Kasula,1
A5001946715,A5116004252,Deepak Kumar,R. Keerthanadevi,1
A5114352255,A5116004252,Vinay Kumar Kasula,R. Keerthanadevi,1
SCO_van_n_d,SCO_hoang_c_c,"Van, N.D.","Hoang, C.C.",1
SCO_van_n_d,SCO_khoa_b_t,"Van, N.D.","Khoa, B.T.",1
SCO_hoang_c_c,SCO_khoa_b_t,"Hoang, C.C.","Khoa, B.T.",1
A5050008382,A5065424056,Rahul Kumar Jaiswal,A. Priya,1
A5117541224,A5021602892,Bora Tuccaroglu,Hale Özgit,1
A5117541224,A5038009460,Bora Tuccaroglu,Erbuğ Çelebi,1
A5038009460,A5021602892,Erbuğ Çelebi,Hale Özgit,1
A5117317339,A5073803624,Kevin Power,Thomas Koch,1
A5117317339,A5117317340,Kevin Power,Yassine Lahlou-Kamal,1
A5117317340,A5073803624,Yassine Lahlou-Kamal,Thomas Koch,1
A5117398239,A5068430405,Mohammad Amin Kheneifar,Babak Amiri,1
A5058944740,A5115883257,Wonseong Kim,Jinhyoung Kim,1
A5041452025,A5087875872,Xiangbin Zuo,Huanhuan Ding,1
A5041452025,A5021816244,Xiangbin Zuo,Haniff Ahamat,1
A5041452025,A5101498296,Xiangbin Zuo,Nur Khalidah Dahlan,1
A5000759479,A5003876519,T. S. Akhila,P. Sundaravadivel,1
A5000759479,A5056165941,T. S. Akhila,J. Relin Francis Raj,1
A5000759479,A5058387151,T. S. Akhila,Vinoth Kumar Vaidyanathan,1
A5000759479,A5095755328,T. S. Akhila,D. Kani Jesintha,1
A5000759479,A5103100537,T. S. Akhila,R. Santhana Krishnan,1
A5056165941,A5003876519,J. Relin Francis Raj,P. Sundaravadivel,1
A5056165941,A5058387151,J. Relin Francis Raj,Vinoth Kumar Vaidyanathan,1
A5056165941,A5095755328,J. Relin Francis Raj,D. Kani Jesintha,1
A5056165941,A5103100537,J. Relin Francis Raj,R. Santhana Krishnan,1
A5095755328,A5003876519,D. Kani Jesintha,P. Sundaravadivel,1
A5095755328,A5058387151,D. Kani Jesintha,Vinoth Kumar Vaidyanathan,1
A5095755328,A5103100537,D. Kani Jesintha,R. Santhana Krishnan,1
A5103100537,A5003876519,R. Santhana Krishnan,P. Sundaravadivel,1
A5103100537,A5058387151,R. Santhana Krishnan,Vinoth Kumar Vaidyanathan,1
A5058387151,A5003876519,Vinoth Kumar Vaidyanathan,P. Sundaravadivel,1
A5026932660,A5100434425,Rong Hu,Jingyi Liu,1
A5026932660,A5101792251,Rong Hu,Fengyuan Li,1
A5026932660,A5116371031,Rong Hu,Panpan Qi,1
A5116371031,A5100434425,Panpan Qi,Jingyi Liu,1
A5116371031,A5101792251,Panpan Qi,Fengyuan Li,1
A5100434425,A5101792251,Jingyi Liu,Fengyuan Li,1
A5115601674,A5014829165,Farouq Ahmad Faleh Alazzam,Khaled Khalaf Abed Rabbo Aldrou,1
A5080065691,A5101177249,Abriham Ebabu Engidaw,Haichun Yu,1
A5080065691,A5116659882,Abriham Ebabu Engidaw,Zou Weikang,1
A5101177249,A5116659882,Haichun Yu,Zou Weikang,1
A5116704046,A5018231930,Asel D. Dzhailova,Inna G. Ivanova,1
A5116704046,A5038515446,Asel D. Dzhailova,Rano A. Mannapova,1
A5116704046,A5113760211,Asel D. Dzhailova,Sergey E. Akopov,1
A5116704046,A5114288733,Asel D. Dzhailova,Kirill Y. Tikhomirov,1
A5038515446,A5018231930,Rano A. Mannapova,Inna G. Ivanova,1
A5038515446,A5113760211,Rano A. Mannapova,Sergey E. Akopov,1
A5038515446,A5114288733,Rano A. Mannapova,Kirill Y. Tikhomirov,1
A5018231930,A5113760211,Inna G. Ivanova,Sergey E. Akopov,1
A5018231930,A5114288733,Inna G. Ivanova,Kirill Y. Tikhomirov,1
A5113760211,A5114288733,Sergey E. Akopov,Kirill Y. Tikhomirov,1
A5047707686,A5115677947,Yang Liu,Wenbo Huangcheng,1
A5084864031,A5013029980,Zhenya Chen,Yingying Ning,1
A5008345045,A5003008246,Jian Liu,Qi Liu,1
A5008345045,A5100587453,Jian Liu,Huan Yuan,1
A5003008246,A5100587453,Qi Liu,Huan Yuan,1
A5045301901,A5003525351,E. Amanatidou,John Hudson,1
A5045301901,A5013134587,E. Amanatidou,James Donarski,1
A5045301901,A5084559731,E. Amanatidou,Ali Arif,1
A5045301901,A5108987581,E. Amanatidou,Helen Graham,1
A5045301901,A5108987582,E. Amanatidou,Chloe L. Thomas,1
A5108987581,A5003525351,Helen Graham,John Hudson,1
A5108987581,A5013134587,Helen Graham,James Donarski,1
A5108987581,A5084559731,Helen Graham,Ali Arif,1
A5108987581,A5108987582,Helen Graham,Chloe L. Thomas,1
A5003525351,A5013134587,John Hudson,James Donarski,1
A5003525351,A5084559731,John Hudson,Ali Arif,1
A5003525351,A5108987582,John Hudson,Chloe L. Thomas,1
A5108987582,A5013134587,Chloe L. Thomas,James Donarski,1
A5108987582,A5084559731,Chloe L. Thomas,Ali Arif,1
A5084559731,A5013134587,Ali Arif,James Donarski,1
A5090314978,A5024909213,Ruixin Song,Ronald Pelot,1
A5090314978,A5040197161,Ruixin Song,Amílcar Soares,1
A5090314978,A5042893723,Ruixin Song,Stan Matwin,1
A5090314978,A5073978680,Ruixin Song,Gabriel Spadon,1
A5073978680,A5024909213,Gabriel Spadon,Ronald Pelot,1
A5073978680,A5040197161,Gabriel Spadon,Amílcar Soares,1
A5073978680,A5042893723,Gabriel Spadon,Stan Matwin,1
A5024909213,A5040197161,Ronald Pelot,Amílcar Soares,1
A5024909213,A5042893723,Ronald Pelot,Stan Matwin,1
A5042893723,A5040197161,Stan Matwin,Amílcar Soares,1
A5101959198,A5100391999,Lun Xie,Wei Wang,1
A5101959198,A5103056576,Lun Xie,Jiaquan Liu,1
A5103056576,A5100391999,Jiaquan Liu,Wei Wang,1
A5089301700,A5039755684,Endang Purwaningsih,Muslikh Muslikh,1
A5089301700,A5057033654,Endang Purwaningsih,Suhaeri Suhaeri,1
A5089301700,A5108283229,Endang Purwaningsih,Basrowi Basrowi,1
A5039755684,A5057033654,Muslikh Muslikh,Suhaeri Suhaeri,1
A5039755684,A5108283229,Muslikh Muslikh,Basrowi Basrowi,1
A5057033654,A5108283229,Suhaeri Suhaeri,Basrowi Basrowi,1
A5080059077,A5023816347,Shengpei Zhou,Nanfeng Zhang,1
A5080059077,A5044671587,Shengpei Zhou,Jingfeng Yang,1
A5080059077,A5045223236,Shengpei Zhou,Jinchao Xiao,1
A5080059077,A5102509080,Shengpei Zhou,Qin Duan,1
A5023816347,A5044671587,Nanfeng Zhang,Jingfeng Yang,1
A5023816347,A5045223236,Nanfeng Zhang,Jinchao Xiao,1
A5023816347,A5102509080,Nanfeng Zhang,Qin Duan,1
A5102509080,A5044671587,Qin Duan,Jingfeng Yang,1
A5102509080,A5045223236,Qin Duan,Jinchao Xiao,1
A5045223236,A5044671587,Jinchao Xiao,Jingfeng Yang,1
A5035236851,A5028500988,Lei Huang,Luona Song,1
A5035236851,A5100649625,Lei Huang,Bo Li,1
A5028500988,A5100649625,Luona Song,Bo Li,1
A5018378361,A5000312953,Anurag Kulshrestha,Shikha Suman,1
A5018378361,A5002009429,Anurag Kulshrestha,Himanshu Sharma,1
A5018378361,A5101639986,Anurag Kulshrestha,Abhishek Yadav,1
A5101639986,A5000312953,Abhishek Yadav,Shikha Suman,1
A5101639986,A5002009429,Abhishek Yadav,Himanshu Sharma,1
A5002009429,A5000312953,Himanshu Sharma,Shikha Suman,1
A5065739688,A5017819719,Jialan Ma,Yan Yuan,1
A5065739688,A5076794031,Jialan Ma,Xuan Jiang,1
A5076794031,A5017819719,Xuan Jiang,Yan Yuan,1
A5084171715,A5005864005,Misbah Liaqat,Junaid Shuja,1
A5084171715,A5047191692,Misbah Liaqat,Ehzaz Mustafa,1
A5084171715,A5058352305,Misbah Liaqat,Abdulwahab Ali Almazroi,1
A5058352305,A5005864005,Abdulwahab Ali Almazroi,Junaid Shuja,1
A5058352305,A5047191692,Abdulwahab Ali Almazroi,Ehzaz Mustafa,1
A5005864005,A5047191692,Junaid Shuja,Ehzaz Mustafa,1
A5061701692,A5001376724,Naif Alsagr,Sidra Sohail,1
A5061701692,A5045322058,Naif Alsagr,İlhan Öztürk,1
A5045322058,A5001376724,İlhan Öztürk,Sidra Sohail,1
A5083334465,A5089901668,Cristian Păun,Cosmin Ivașcu,1
A5083334465,A5090354106,Cristian Păun,Dragoș Danțiș,1
A5083334465,A5106994190,Cristian Păun,Angel Olteteanu,1
A5089901668,A5090354106,Cosmin Ivașcu,Dragoș Danțiș,1
A5089901668,A5106994190,Cosmin Ivașcu,Angel Olteteanu,1
A5106994190,A5090354106,Angel Olteteanu,Dragoș Danțiș,1
A5111292233,A5113885533,Qiang Ren,Jing Du,1
A5104194805,A5041581176,Lin Jiang,Wei Li,1
A5104194805,A5083639786,Lin Jiang,Aibo Yao,2
A5104194805,A5113318428,Lin Jiang,Qi Wei,1
A5104194805,A5100318474,Lin Jiang,Wei Li,1
A5083639786,A5041581176,Aibo Yao,Wei Li,1
A5083639786,A5113318428,Aibo Yao,Qi Wei,1
A5083639786,A5100318474,Aibo Yao,Wei Li,1
A5041581176,A5113318428,Wei Li,Qi Wei,1
A5011125771,A5045841946,Santosh Kumar Shrivastav,Surajit Bag,1
A5061068928,A5100634009,Sung Hun Woo,Ki Hong Kim,1
A5061068928,A5101702834,Sung Hun Woo,Hyun Ji Park,1
A5061068928,A5102000909,Sung Hun Woo,Sung Won Cho,1
A5101702834,A5100634009,Hyun Ji Park,Ki Hong Kim,1
A5101702834,A5102000909,Hyun Ji Park,Sung Won Cho,1
A5102000909,A5100634009,Sung Won Cho,Ki Hong Kim,1
A5102433380,A5103505471,Cao Quan,Xia Zheng,1
A5092711002,A5063976930,Stepan Gordeev,Sandro Steinbach,1
A5102563619,A5004908904,Shi Zong,Josh Seltzer,1
A5102563619,A5074923772,Shi Zong,Santosh Kolagati,1
A5102563619,A5082997975,Shi Zong,Jimmy Lin,1
A5102563619,A5103324426,Shi Zong,Amit Chaudhary,1
A5074923772,A5004908904,Santosh Kolagati,Josh Seltzer,1
A5074923772,A5082997975,Santosh Kolagati,Jimmy Lin,1
A5074923772,A5103324426,Santosh Kolagati,Amit Chaudhary,1
A5103324426,A5004908904,Amit Chaudhary,Josh Seltzer,1
A5103324426,A5082997975,Amit Chaudhary,Jimmy Lin,1
A5004908904,A5082997975,Josh Seltzer,Jimmy Lin,1
A5100342200,A5065647777,Shumin Wang,Wensheng Yang,1
A5100342200,A5091842355,Shumin Wang,Muhammad Bilawal Khaskheli,1
A5100342200,A5104424319,Shumin Wang,Odenyazova Maysa,1
A5104424319,A5065647777,Odenyazova Maysa,Wensheng Yang,1
A5104424319,A5091842355,Odenyazova Maysa,Muhammad Bilawal Khaskheli,1
A5091842355,A5065647777,Muhammad Bilawal Khaskheli,Wensheng Yang,1
A5100027725,A5083668806,Kateryna Yereshko,Olena Khoma,1
A5100027725,A5113280142,Kateryna Yereshko,Anna Pyslytsia,1
A5083668806,A5113280142,Olena Khoma,Anna Pyslytsia,1
A5017214031,A5025860733,Hoang Thai Pham,Lam Canh Nguyen,1
A5017214031,A5033226513,Hoang Thai Pham,Nguyen Dang Khoa Pham,1
A5017214031,A5113261252,Hoang Thai Pham,Hai Quoc Dang,1
A5025860733,A5033226513,Lam Canh Nguyen,Nguyen Dang Khoa Pham,1
A5025860733,A5113261252,Lam Canh Nguyen,Hai Quoc Dang,1
A5113261252,A5033226513,Hai Quoc Dang,Nguyen Dang Khoa Pham,1
